720x1280
Adreno 320 (16.27)	Adreno 320 (6.48)	Adreno 320 (17.93)	Adreno 320 (6.36)	Adreno 320 (15.96)	Adreno 530 (16.61)	Adreno 530 (5.41)	Adreno 530 (22.54)	Adreno 530 (5.50)	Adreno 530 (22.81)	Mali 450 (17.48)	Mali 450 (10.55)	Mali 450 (29.94)	Mali 450 (14.54)	Mali 450 (29.55)	PVR G6200 (16.91)	PVR G6200 (12.47)	PVR G6200 (19.95)	PVR G6200 (10.72)	PVR G6200 (20.25)	Tegra 3 (39.70)	Tegra 3 (26.76)	Tegra 3 (36.54)	Tegra 3 (27.59)	Tegra 3 (34.41)	Tegra 4 (16.53)	Tegra 4 (9.21)	Tegra 4 (16.79)	Tegra 4 (10.10)	Tegra 4 (16.41)	
vsync (16.27)	none (6.48)	glReadPixels (17.93)	EGLSyncKHR (6.36)	glFinish (15.96)	vsync (16.61)	none (5.41)	glReadPixels (22.54)	EGLSyncKHR (5.50)	glFinish (22.81)	vsync (17.48)	none (10.55)	glReadPixels (29.94)	EGLSyncKHR (14.54)	glFinish (29.55)	vsync (16.91)	none (12.47)	glReadPixels (19.95)	EGLSyncKHR (10.72)	glFinish (20.25)	vsync (39.70)	none (26.76)	glReadPixels (36.54)	EGLSyncKHR (27.59)	glFinish (34.41)	vsync (16.53)	none (9.21)	glReadPixels (16.79)	EGLSyncKHR (10.10)	glFinish (16.41)	
16.140000	11.061000	12.496000	9.659000	12.906000	9.768000	2.556000	24.775000	2.710000	21.513000	30.421000	3.957000	30.439000	26.869000	31.840000	19.377000	16.341000	25.041000	14.965000	20.921000	70.004000	74.982000	55.477000	53.462000	56.012000	17.713000	8.034000	19.044000	18.837000	18.683000	
16.046000	9.255000	13.259000	10.666000	14.277000	15.679000	2.989000	30.458000	3.127000	26.679000	30.234000	5.327000	30.904000	26.618000	33.444000	19.574000	23.272000	25.743000	15.240000	22.140000	57.910000	36.159000	56.073000	54.961000	56.014000	17.921000	24.068000	17.871000	15.485000	17.144000	
16.147000	10.441000	12.494000	9.578000	13.313000	17.109000	2.609000	26.925000	2.535000	31.765000	29.637000	4.401000	31.715000	26.450000	29.785000	17.443000	17.330000	24.752000	15.833000	20.633000	71.449000	54.582000	55.643000	50.953000	56.074000	17.941000	13.564000	19.949000	18.630000	18.417000	
15.966000	9.865000	13.714000	10.430000	14.461000	18.197000	2.927000	32.907000	3.277000	19.484000	30.073000	6.222000	31.441000	26.477000	30.508000	18.059000	23.740000	26.075000	20.061000	21.891000	62.217000	58.406000	56.316000	60.290000	56.483000	17.345000	18.002000	18.337000	16.235000	17.953000	
16.115000	9.700000	12.637000	9.179000	13.266000	16.656000	2.776000	14.599000	2.978000	15.463000	29.669000	5.146000	29.543000	26.444000	28.873000	19.060000	15.719000	24.296000	11.091000	20.576000	61.920000	56.248000	55.859000	55.204000	56.523000	18.007000	13.379000	19.490000	18.798000	18.644000	
16.078000	11.506000	14.443000	14.470000	17.589000	26.263000	4.289000	24.772000	4.358000	15.139000	30.456000	9.224000	37.920000	26.657000	36.456000	19.103000	26.947000	31.551000	11.461000	27.463000	63.647000	56.759000	56.382000	53.862000	59.408000	19.262000	18.891000	21.482000	16.023000	21.911000	
16.150000	8.926000	14.324000	7.965000	17.228000	9.068000	3.568000	25.881000	4.548000	21.135000	27.835000	7.850000	35.158000	26.624000	34.402000	18.996000	12.248000	28.882000	12.315000	25.517000	63.391000	56.924000	60.607000	57.057000	61.467000	17.366000	12.839000	21.121000	18.985000	20.684000	
17.683000	10.250000	15.146000	9.617000	19.346000	10.907000	4.241000	36.733000	4.495000	24.877000	26.812000	9.099000	38.281000	26.506000	37.742000	18.538000	15.305000	32.312000	13.995000	28.454000	65.085000	260.960000	61.134000	59.894000	62.627000	17.393000	19.212000	22.387000	16.025000	22.979000	
16.009000	9.931000	14.788000	8.398000	18.091000	14.549000	3.537000	17.050000	3.940000	23.262000	34.963000	8.135000	36.114000	26.781000	34.112000	18.676000	17.257000	27.519000	14.663000	25.095000	64.586000	220.121000	60.645000	52.630000	61.398000	18.175000	14.376000	22.864000	19.145000	20.898000	
16.150000	10.025000	15.418000	10.238000	18.601000	21.874000	4.197000	23.789000	4.526000	32.406000	29.779000	9.127000	38.172000	26.723000	36.948000	18.741000	18.832000	21.690000	14.641000	27.932000	65.538000	95.017000	60.989000	63.814000	61.643000	18.131000	17.849000	25.395000	19.531000	22.062000	
17.769000	9.493000	16.078000	7.339000	18.593000	19.759000	4.372000	31.781000	4.421000	16.235000	30.428000	9.055000	36.655000	26.994000	37.377000	18.153000	18.517000	21.473000	14.465000	34.938000	68.087000	382.628000	61.437000	57.785000	61.991000	17.337000	15.976000	22.185000	18.335000	19.967000	
16.181000	13.104000	19.939000	10.919000	21.877000	24.186000	5.077000	42.072000	5.154000	25.456000	30.511000	11.215000	42.665000	27.093000	41.657000	21.302000	19.749000	21.390000	14.516000	32.040000	67.768000	33.271000	62.164000	48.484000	63.271000	18.470000	9.624000	24.789000	19.714000	23.325000	
16.412000	7.833000	14.871000	8.122000	18.555000	10.867000	3.892000	42.374000	4.214000	25.576000	30.897000	7.997000	38.014000	27.291000	36.230000	16.885000	18.053000	21.754000	14.221000	26.090000	69.175000	16.608000	61.773000	136.104000	62.837000	18.373000	8.493000	20.383000	16.057000	19.948000	
16.183000	8.487000	14.813000	10.953000	18.247000	10.167000	4.115000	23.489000	4.327000	31.339000	30.574000	7.728000	39.230000	26.829000	36.695000	14.546000	17.727000	24.639000	14.196000	25.748000	68.897000	28.331000	61.818000	22.632000	61.911000	18.559000	18.630000	21.906000	19.423000	22.267000	
16.613000	9.809000	14.842000	9.610000	18.475000	12.876000	3.983000	19.218000	4.142000	15.960000	29.040000	7.946000	36.403000	27.154000	38.222000	16.659000	18.026000	23.836000	14.064000	33.202000	66.632000	21.163000	63.878000	43.314000	62.356000	18.431000	13.268000	21.487000	16.493000	21.492000	
15.936000	9.477000	14.971000	9.123000	17.852000	17.651000	3.985000	16.963000	5.296000	19.135000	30.039000	7.632000	37.438000	27.078000	36.617000	16.468000	17.526000	24.044000	13.735000	25.271000	66.411000	21.608000	64.376000	40.983000	65.638000	18.456000	30.493000	21.808000	20.005000	24.456000	
16.117000	11.288000	14.767000	9.479000	19.740000	21.531000	5.471000	21.011000	3.832000	23.299000	27.220000	8.089000	42.143000	27.099000	36.678000	16.263000	19.843000	24.639000	13.008000	22.330000	60.782000	34.206000	63.893000	22.304000	62.179000	17.656000	7.592000	22.828000	15.539000	21.321000	
16.173000	8.864000	14.880000	10.423000	21.256000	16.138000	3.709000	22.865000	4.014000	28.203000	35.477000	7.836000	40.471000	27.055000	36.930000	16.099000	16.658000	28.593000	12.649000	20.733000	64.721000	83.202000	64.273000	22.830000	68.512000	19.496000	11.108000	19.671000	18.677000	19.181000	
16.355000	10.311000	15.218000	10.081000	20.506000	16.704000	4.402000	37.180000	4.473000	37.083000	29.208000	10.003000	33.756000	26.963000	40.184000	15.787000	18.781000	29.115000	12.068000	22.495000	68.257000	61.321000	66.529000	123.039000	64.075000	18.530000	16.574000	23.203000	19.187000	23.212000	
16.252000	10.445000	16.588000	10.881000	21.791000	14.320000	4.332000	23.485000	4.483000	25.013000	30.343000	11.882000	45.092000	27.239000	46.602000	16.390000	16.727000	26.769000	12.007000	29.064000	64.761000	59.318000	73.612000	31.298000	64.728000	16.070000	15.624000	22.399000	15.989000	21.309000	
16.612000	11.919000	18.150000	12.608000	24.238000	17.188000	6.578000	38.292000	5.752000	34.367000	31.398000	15.689000	51.704000	27.092000	51.966000	17.518000	21.238000	33.457000	11.913000	40.321000	80.191000	77.535000	70.057000	45.893000	74.310000	17.985000	22.524000	28.567000	19.876000	26.732000	
16.616000	10.146000	17.124000	7.283000	22.972000	15.899000	5.700000	21.434000	5.331000	27.768000	29.436000	13.317000	51.471000	27.580000	49.988000	17.115000	9.138000	27.747000	11.861000	32.113000	58.731000	74.107000	64.070000	115.529000	66.602000	17.862000	26.463000	22.935000	16.047000	22.500000	
16.026000	10.963000	19.159000	7.903000	23.326000	17.608000	5.166000	22.237000	5.197000	30.030000	31.028000	19.819000	50.690000	27.426000	50.776000	17.606000	13.454000	26.027000	12.051000	32.529000	70.492000	70.435000	64.223000	28.310000	64.031000	19.095000	14.548000	24.513000	19.493000	24.611000	
16.670000	13.562000	22.153000	10.791000	26.855000	22.107000	7.182000	35.070000	7.318000	46.434000	36.153000	19.249000	56.757000	27.430000	55.455000	17.690000	18.212000	29.111000	12.677000	50.195000	61.345000	44.993000	69.282000	57.096000	69.355000	19.535000	18.279000	25.900000	16.558000	24.842000	
15.867000	8.600000	27.278000	10.480000	27.250000	16.122000	7.091000	29.753000	7.228000	41.258000	35.450000	18.938000	58.991000	32.150000	57.172000	18.014000	17.000000	29.732000	12.771000	22.174000	66.725000	151.104000	67.663000	180.284000	70.588000	16.492000	19.465000	28.625000	20.236000	26.586000	
16.321000	9.818000	29.143000	11.003000	29.715000	16.063000	7.792000	37.025000	7.763000	37.639000	30.929000	19.686000	62.422000	23.379000	62.220000	18.324000	18.025000	31.974000	12.914000	23.474000	69.764000	59.550000	72.513000	56.478000	71.555000	18.544000	30.598000	23.549000	16.032000	22.977000	
16.953000	8.297000	25.275000	8.199000	26.635000	11.787000	5.887000	41.019000	5.852000	33.172000	30.882000	17.198000	56.128000	27.455000	55.753000	19.736000	17.894000	28.602000	12.907000	25.076000	68.062000	60.461000	64.121000	54.585000	66.572000	19.739000	14.166000	24.355000	16.686000	24.803000	
13.969000	8.636000	28.048000	8.932000	25.254000	16.284000	5.224000	47.289000	5.554000	22.468000	31.404000	14.929000	52.449000	27.895000	51.533000	19.301000	17.209000	26.798000	13.205000	23.309000	67.641000	39.530000	64.020000	36.360000	67.963000	18.241000	17.608000	25.832000	15.590000	24.929000	
16.302000	8.999000	25.028000	12.780000	23.269000	18.611000	5.103000	43.603000	5.125000	32.443000	30.456000	14.636000	52.553000	27.968000	49.446000	19.367000	16.563000	26.588000	13.734000	22.998000	68.590000	32.117000	64.544000	45.384000	64.027000	18.839000	12.892000	21.544000	14.910000	20.972000	
16.381000	9.968000	25.027000	13.060000	23.518000	16.671000	4.842000	35.159000	5.014000	19.105000	31.260000	13.182000	50.027000	27.808000	49.058000	19.000000	14.754000	26.218000	14.901000	22.819000	67.066000	46.338000	62.507000	38.205000	63.683000	18.631000	19.939000	25.054000	16.540000	24.562000	
16.089000	11.259000	26.538000	13.155000	24.248000	19.344000	6.080000	51.189000	5.830000	20.604000	31.023000	14.171000	52.046000	28.258000	51.320000	19.534000	19.472000	27.492000	14.953000	28.828000	90.568000	59.673000	65.214000	57.233000	64.612000	19.582000	10.729000	24.993000	17.853000	25.231000	
16.381000	9.610000	26.246000	13.443000	23.924000	17.561000	4.860000	35.375000	5.228000	16.686000	31.931000	13.626000	48.221000	27.756000	47.036000	19.596000	18.968000	26.396000	15.463000	22.087000	46.091000	59.936000	63.952000	59.468000	64.408000	19.208000	22.413000	23.907000	17.358000	23.683000	
16.121000	10.555000	27.828000	12.947000	23.443000	12.601000	5.012000	39.431000	4.750000	24.185000	31.568000	13.366000	48.769000	28.210000	48.171000	19.707000	19.597000	29.400000	15.616000	22.377000	66.013000	62.396000	64.063000	68.228000	64.896000	18.945000	19.613000	25.188000	16.790000	23.982000	
16.118000	10.875000	43.146000	13.231000	24.216000	15.659000	5.350000	38.369000	5.498000	18.418000	29.869000	12.940000	47.988000	28.365000	48.236000	19.857000	19.752000	31.225000	15.564000	22.521000	69.219000	59.377000	65.764000	50.053000	64.862000	19.445000	18.382000	21.587000	17.167000	21.103000	
15.954000	11.216000	33.805000	9.759000	23.351000	14.759000	5.100000	36.343000	4.874000	17.979000	30.766000	13.778000	48.563000	28.337000	47.785000	19.697000	19.609000	23.850000	15.661000	26.546000	68.328000	62.199000	62.560000	53.640000	64.703000	19.161000	14.336000	23.955000	16.654000	23.461000	
16.548000	11.946000	32.362000	7.119000	31.211000	18.446000	5.213000	27.775000	5.156000	26.535000	30.711000	12.577000	47.752000	28.348000	47.645000	20.122000	18.269000	24.461000	16.059000	26.328000	59.238000	60.982000	62.147000	90.670000	65.876000	18.589000	17.178000	24.378000	18.983000	23.963000	
16.173000	11.426000	36.492000	8.959000	28.256000	22.561000	6.447000	39.265000	6.259000	19.902000	30.393000	13.684000	50.898000	28.196000	51.147000	20.624000	25.339000	27.286000	16.224000	37.939000	67.754000	61.510000	64.125000	72.644000	67.609000	23.968000	17.591000	24.227000	16.878000	22.491000	
16.762000	9.358000	35.235000	7.482000	24.552000	16.452000	5.878000	34.044000	5.615000	20.068000	31.753000	12.155000	48.364000	28.242000	47.830000	20.402000	14.212000	25.563000	15.382000	22.806000	68.914000	59.546000	63.014000	55.768000	65.283000	14.774000	16.213000	27.408000	16.692000	25.975000	
16.203000	11.224000	35.100000	8.577000	24.796000	14.481000	5.896000	24.546000	5.371000	18.999000	30.766000	13.074000	48.759000	28.984000	49.219000	20.650000	19.476000	25.551000	15.738000	22.769000	81.191000	61.323000	62.537000	57.769000	65.446000	19.852000	17.887000	26.856000	17.551000	25.424000	
19.357000	18.992000	52.707000	15.524000	40.551000	20.590000	11.729000	44.197000	11.351000	24.088000	34.832000	25.079000	74.300000	49.480000	73.908000	20.576000	32.227000	34.783000	22.646000	29.210000	90.239000	122.560000	76.303000	121.833000	94.187000	23.404000	23.141000	34.802000	22.556000	33.802000	
13.285000	10.141000	38.545000	9.173000	29.289000	14.983000	7.045000	30.907000	6.842000	19.520000	31.322000	17.984000	41.748000	16.852000	55.518000	20.914000	13.011000	26.490000	10.047000	29.608000	42.579000	60.521000	65.370000	64.742000	67.321000	16.625000	12.614000	26.479000	15.703000	26.376000	
16.737000	9.049000	29.055000	8.725000	27.044000	10.392000	6.377000	42.465000	5.877000	17.304000	30.692000	13.958000	47.398000	17.251000	53.568000	21.208000	14.223000	27.280000	16.172000	28.489000	69.231000	32.684000	65.822000	51.709000	65.593000	16.261000	16.852000	26.006000	13.962000	25.242000	
16.688000	9.196000	28.605000	9.174000	28.134000	14.300000	6.925000	48.161000	6.956000	16.530000	30.509000	14.394000	53.244000	28.117000	53.876000	21.500000	20.983000	27.160000	16.503000	29.230000	67.817000	24.097000	64.839000	63.924000	65.473000	18.989000	15.170000	25.089000	16.872000	25.043000	
15.910000	8.322000	28.473000	9.483000	28.812000	16.062000	5.775000	20.842000	6.025000	16.389000	31.797000	13.366000	56.134000	28.344000	51.620000	21.127000	19.710000	29.662000	16.468000	28.316000	68.445000	60.460000	65.830000	45.768000	66.385000	19.161000	16.348000	26.177000	17.116000	26.682000	
16.204000	10.383000	29.133000	9.325000	28.517000	18.960000	6.836000	24.448000	6.802000	22.890000	31.261000	13.850000	52.718000	28.403000	54.714000	21.414000	21.945000	28.985000	16.926000	35.276000	67.587000	60.759000	66.396000	42.055000	67.048000	19.881000	17.866000	27.982000	17.056000	27.405000	
16.153000	10.514000	28.911000	8.664000	28.406000	16.040000	6.808000	29.251000	6.709000	25.703000	31.585000	13.091000	53.213000	28.937000	51.169000	20.978000	21.561000	28.171000	17.698000	34.211000	65.349000	60.930000	65.512000	164.410000	66.771000	18.800000	18.714000	24.406000	17.524000	24.032000	
16.132000	11.461000	29.837000	8.463000	25.720000	15.633000	5.753000	36.383000	5.579000	27.521000	31.915000	11.978000	50.124000	28.752000	50.755000	20.615000	21.064000	27.815000	17.396000	32.023000	66.883000	61.231000	64.793000	67.014000	63.993000	18.887000	14.335000	24.971000	17.208000	25.630000	
15.816000	10.218000	29.015000	8.778000	25.488000	15.783000	5.901000	40.289000	5.689000	38.013000	30.110000	11.540000	48.516000	28.096000	50.893000	20.105000	19.947000	28.220000	17.872000	32.429000	62.602000	59.809000	63.922000	67.566000	64.226000	22.022000	12.396000	25.070000	15.798000	25.627000	
15.843000	10.628000	33.130000	12.420000	25.424000	17.726000	5.841000	36.617000	5.442000	44.902000	31.223000	11.461000	49.687000	27.902000	49.467000	20.698000	20.361000	29.530000	17.462000	32.224000	64.812000	59.857000	68.954000	56.763000	72.617000	15.105000	11.227000	24.132000	19.679000	23.485000	
16.194000	11.325000	34.342000	13.936000	26.343000	17.618000	6.042000	39.377000	5.814000	42.405000	31.003000	11.919000	52.002000	27.792000	52.118000	20.808000	20.902000	29.222000	16.811000	32.924000	65.781000	61.221000	70.266000	56.121000	72.656000	18.241000	13.211000	26.794000	16.333000	26.737000	
16.625000	11.724000	31.615000	11.458000	23.619000	20.598000	5.281000	33.735000	5.141000	40.867000	31.553000	10.176000	46.818000	27.609000	44.917000	20.772000	21.560000	25.350000	16.069000	22.417000	67.213000	54.586000	63.561000	18.649000	62.129000	19.096000	17.735000	21.750000	18.161000	22.181000	
15.913000	10.489000	36.360000	9.835000	21.798000	15.151000	4.656000	20.434000	4.638000	20.133000	30.955000	9.501000	44.405000	28.169000	41.991000	19.682000	18.879000	24.989000	16.196000	22.317000	63.757000	63.073000	62.846000	33.549000	62.064000	17.983000	18.070000	23.189000	15.951000	22.841000	
16.123000	11.687000	26.766000	10.620000	22.785000	13.828000	5.473000	34.557000	5.236000	34.906000	29.667000	9.592000	45.715000	27.578000	43.490000	19.658000	21.174000	25.812000	16.212000	22.409000	64.238000	57.811000	62.129000	38.321000	62.695000	18.348000	11.954000	25.059000	16.210000	24.450000	
16.328000	12.377000	26.775000	9.018000	25.090000	14.868000	5.751000	41.275000	5.543000	44.301000	30.605000	11.573000	47.693000	27.524000	47.600000	19.270000	22.897000	30.812000	16.579000	27.799000	64.063000	59.188000	63.137000	52.893000	63.263000	18.920000	19.324000	23.718000	17.510000	22.970000	
16.748000	11.469000	29.112000	10.979000	27.964000	17.693000	6.855000	49.255000	6.618000	26.073000	31.146000	13.629000	54.374000	27.018000	53.386000	20.488000	21.081000	34.140000	15.582000	28.880000	63.541000	59.410000	69.864000	83.876000	68.343000	17.461000	24.233000	28.108000	16.140000	29.264000	
16.256000	9.049000	26.892000	9.478000	27.451000	14.172000	5.617000	34.081000	5.536000	33.269000	31.151000	11.123000	37.781000	27.347000	47.724000	20.063000	38.180000	28.390000	15.601000	26.772000	66.617000	61.263000	67.716000	59.039000	67.952000	18.860000	13.083000	22.566000	17.957000	27.158000	
16.310000	10.698000	26.751000	10.928000	24.606000	15.027000	5.574000	19.769000	5.356000	18.842000	31.576000	10.131000	48.952000	27.980000	47.268000	20.326000	11.281000	25.737000	16.003000	26.791000	67.532000	59.218000	66.753000	57.302000	67.732000	18.837000	10.493000	25.559000	16.173000	26.433000	
46.195000	24.250000	43.348000	22.622000	43.822000	37.056000	15.561000	53.475000	15.091000	54.198000	41.588000	28.288000	77.715000	29.621000	84.382000	22.092000	24.465000	35.352000	25.283000	57.233000	65.251000	66.869000	96.608000	125.521000	117.758000	27.721000	23.798000	42.334000	32.125000	39.907000	
15.065000	7.477000	27.755000	8.232000	19.441000	13.354000	5.949000	24.170000	5.960000	24.408000	27.557000	11.756000	37.516000	26.884000	37.549000	19.900000	8.819000	25.970000	8.334000	24.473000	67.549000	30.944000	65.384000	62.383000	66.196000	18.315000	11.001000	24.296000	20.049000	24.111000	
10.164000	4.936000	25.473000	4.915000	18.051000	10.565000	4.716000	23.995000	4.386000	22.088000	31.917000	7.938000	35.179000	28.398000	33.777000	19.909000	12.067000	25.037000	16.882000	22.433000	65.749000	22.695000	61.004000	29.975000	61.399000	18.617000	13.832000	24.979000	16.716000	23.297000	
10.676000	6.476000	25.490000	5.903000	16.944000	9.180000	4.582000	37.086000	4.635000	34.148000	31.748000	7.819000	41.458000	28.468000	39.516000	20.073000	20.181000	26.754000	17.015000	22.420000	63.879000	60.808000	61.110000	43.946000	60.956000	18.615000	15.710000	23.377000	19.941000	22.423000	
14.032000	10.406000	19.304000	10.420000	17.229000	14.793000	4.775000	22.862000	4.462000	39.373000	30.079000	7.655000	41.269000	27.876000	39.557000	20.089000	20.082000	26.880000	18.123000	25.834000	64.065000	60.048000	60.678000	47.257000	60.662000	18.881000	17.490000	23.374000	17.936000	22.665000	
16.184000	10.185000	19.524000	10.287000	16.686000	15.818000	4.555000	31.997000	4.675000	37.984000	32.107000	7.822000	41.362000	27.712000	39.012000	19.977000	20.833000	26.065000	16.681000	25.157000	63.038000	60.336000	59.827000	21.216000	61.087000	18.937000	17.881000	22.500000	21.234000	21.788000	
15.955000	10.676000	21.333000	9.892000	16.367000	18.363000	4.597000	19.597000	4.741000	38.993000	30.584000	7.948000	45.436000	27.710000	38.461000	19.430000	20.357000	25.815000	16.535000	24.842000	64.762000	59.297000	59.556000	38.754000	60.078000	17.366000	15.143000	23.809000	15.499000	22.017000	
15.922000	10.222000	20.676000	10.151000	16.166000	16.926000	4.555000	23.996000	4.638000	36.761000	25.922000	8.038000	37.804000	27.525000	38.395000	19.334000	22.257000	25.946000	16.420000	25.101000	64.477000	60.106000	59.276000	50.745000	59.881000	18.169000	17.328000	20.539000	16.923000	20.596000	
16.177000	10.345000	20.785000	11.097000	16.093000	17.137000	4.399000	29.643000	4.406000	21.545000	34.954000	8.008000	32.181000	27.196000	38.069000	18.978000	19.650000	25.717000	16.441000	24.259000	63.605000	67.524000	58.908000	33.334000	59.134000	19.367000	14.854000	23.130000	15.754000	22.126000	
16.036000	10.626000	19.383000	9.859000	15.616000	18.951000	4.640000	35.396000	4.463000	18.411000	31.273000	8.569000	31.312000	26.946000	37.987000	18.733000	19.654000	26.067000	14.937000	24.484000	61.782000	47.688000	58.630000	45.239000	69.163000	17.252000	14.977000	21.449000	16.885000	21.515000	
15.887000	10.716000	19.366000	10.528000	16.958000	15.976000	4.540000	23.950000	4.391000	20.083000	28.257000	8.586000	36.751000	26.816000	38.192000	18.709000	18.946000	27.306000	15.237000	29.334000	61.029000	46.426000	62.240000	61.101000	63.951000	24.121000	17.054000	21.764000	15.504000	22.831000	
16.252000	11.065000	19.230000	11.162000	15.980000	15.132000	4.607000	26.416000	4.453000	27.483000	28.648000	8.271000	38.599000	26.600000	38.088000	18.361000	22.625000	27.404000	14.829000	23.819000	56.431000	58.012000	62.026000	63.799000	62.104000	13.909000	13.718000	21.712000	17.028000	21.893000	
16.019000	10.415000	20.125000	9.878000	16.509000	14.532000	4.604000	18.276000	5.227000	34.145000	28.271000	7.978000	37.610000	26.464000	37.574000	17.988000	17.727000	26.755000	14.571000	23.887000	68.790000	31.536000	61.376000	44.106000	60.274000	14.940000	8.771000	21.502000	15.431000	21.465000	
16.035000	12.531000	19.132000	10.936000	15.633000	17.346000	4.514000	21.055000	4.962000	33.185000	26.514000	8.039000	37.906000	26.849000	37.182000	17.889000	13.143000	26.994000	14.382000	23.563000	56.511000	46.340000	61.385000	52.999000	60.567000	18.020000	22.476000	22.071000	16.241000	21.279000	
16.167000	10.269000	18.842000	10.881000	15.444000	14.848000	4.328000	23.874000	4.600000	36.347000	27.870000	8.696000	37.039000	25.615000	37.210000	17.575000	18.513000	26.761000	14.048000	26.453000	66.732000	89.684000	69.196000	52.058000	62.738000	17.167000	9.298000	19.696000	17.460000	18.913000	
15.979000	10.801000	18.980000	10.740000	15.697000	19.277000	4.601000	33.177000	4.723000	34.749000	28.745000	9.039000	37.766000	26.218000	37.549000	17.453000	18.162000	27.059000	13.859000	26.148000	62.878000	57.309000	62.843000	33.444000	61.062000	17.390000	8.504000	22.054000	18.365000	21.363000	
17.431000	10.329000	19.217000	10.122000	16.040000	14.493000	4.560000	36.953000	4.601000	21.130000	29.431000	7.813000	38.778000	26.429000	36.970000	17.153000	18.065000	27.373000	13.345000	37.993000	62.949000	34.350000	61.585000	74.863000	61.058000	18.373000	16.118000	22.562000	18.504000	21.144000	
16.230000	9.852000	19.339000	10.666000	15.943000	17.552000	4.495000	34.148000	4.672000	25.832000	29.430000	8.034000	39.445000	25.941000	37.476000	17.433000	19.068000	26.844000	13.379000	39.589000	61.606000	82.980000	61.103000	57.820000	61.193000	18.016000	14.288000	21.711000	15.735000	21.298000	
16.957000	10.995000	19.259000	9.384000	16.330000	15.291000	4.213000	22.847000	4.436000	28.377000	29.935000	7.831000	39.811000	26.283000	37.552000	16.631000	17.555000	26.928000	13.047000	26.552000	62.285000	54.038000	61.497000	50.618000	61.651000	18.716000	22.132000	23.081000	19.372000	22.504000	
16.922000	9.686000	19.480000	10.029000	16.054000	16.421000	4.405000	31.833000	4.484000	31.893000	30.157000	7.644000	39.323000	26.504000	39.028000	16.955000	16.879000	27.248000	12.705000	34.541000	64.232000	61.328000	61.494000	57.578000	62.906000	16.500000	8.920000	19.345000	14.956000	19.398000	
16.183000	10.430000	20.654000	10.363000	17.137000	16.117000	4.634000	17.251000	4.723000	34.403000	29.201000	8.348000	41.182000	26.697000	40.492000	17.122000	17.124000	28.237000	12.706000	40.418000	64.710000	55.109000	62.690000	59.075000	64.526000	18.598000	28.645000	22.866000	19.417000	22.378000	
16.942000	10.177000	20.683000	9.649000	17.024000	17.013000	4.640000	19.595000	4.657000	32.895000	31.089000	8.514000	41.254000	26.931000	40.655000	17.489000	16.992000	28.438000	12.476000	25.305000	66.205000	57.572000	63.633000	53.992000	65.466000	18.571000	8.950000	21.126000	19.678000	20.652000	
16.341000	9.853000	21.503000	9.508000	17.852000	18.708000	4.769000	24.781000	4.828000	19.797000	30.635000	8.770000	40.188000	28.742000	40.413000	17.269000	16.785000	28.619000	12.330000	22.754000	68.895000	59.071000	63.679000	60.196000	66.706000	18.202000	25.290000	24.076000	19.770000	22.722000	
16.262000	10.246000	22.386000	11.066000	18.767000	15.864000	4.974000	33.549000	5.208000	32.355000	31.290000	9.744000	44.128000	26.538000	44.470000	17.269000	20.499000	30.488000	12.384000	30.492000	64.537000	65.707000	64.402000	53.845000	66.773000	19.135000	17.648000	22.573000	20.003000	22.092000	
16.133000	10.138000	20.903000	8.389000	19.008000	15.629000	5.155000	18.772000	5.316000	34.856000	31.624000	10.700000	45.471000	27.744000	43.808000	17.649000	15.841000	29.434000	12.862000	30.318000	66.623000	60.577000	65.500000	58.922000	66.925000	19.150000	15.983000	24.751000	18.588000	24.358000	
16.088000	10.106000	20.155000	10.044000	18.347000	14.650000	5.264000	22.899000	5.677000	33.647000	32.202000	10.491000	44.354000	28.030000	45.941000	17.546000	17.406000	27.743000	13.394000	27.520000	67.136000	59.306000	64.175000	57.097000	64.995000	19.279000	17.539000	20.675000	17.196000	20.627000	
16.127000	13.180000	22.434000	9.898000	19.001000	16.882000	5.860000	30.963000	5.898000	25.321000	31.427000	11.403000	47.153000	28.657000	44.860000	18.799000	17.532000	28.453000	13.257000	29.174000	64.370000	57.712000	66.416000	57.978000	65.508000	18.736000	17.448000	24.440000	19.514000	25.391000	
16.228000	10.355000	21.234000	9.411000	18.583000	19.026000	5.410000	34.076000	6.067000	33.079000	30.933000	12.452000	46.540000	27.759000	45.825000	15.900000	15.128000	28.155000	13.577000	28.286000	68.104000	63.105000	66.002000	63.227000	67.431000	18.497000	16.358000	22.259000	16.752000	21.876000	
15.852000	6.298000	19.052000	8.953000	19.124000	17.313000	5.715000	21.406000	5.506000	28.660000	32.049000	13.271000	51.434000	28.160000	49.481000	18.038000	17.730000	33.667000	13.396000	28.672000	68.539000	60.425000	62.909000	58.083000	65.870000	19.442000	16.210000	24.424000	20.091000	24.058000	
16.951000	7.880000	18.921000	15.438000	19.378000	11.358000	5.673000	28.817000	5.611000	38.316000	30.036000	12.437000	48.033000	28.243000	49.047000	17.885000	17.323000	22.655000	12.958000	29.397000	66.969000	60.765000	63.202000	58.284000	64.286000	18.115000	17.487000	26.214000	16.651000	24.995000	
15.304000	9.926000	18.147000	12.176000	18.729000	16.591000	5.985000	31.546000	5.930000	37.828000	30.889000	13.029000	49.367000	27.539000	49.956000	17.930000	17.544000	22.330000	13.262000	29.662000	70.059000	60.934000	65.250000	59.078000	65.525000	18.729000	18.000000	24.799000	19.759000	24.404000	
